distribution,flaw,magnitude,vis,parameter,id,index,training,correct,rt,vizIndex,excluded
normal,gap,20,density,0.035,5ab774c047a9f70001539c81,43,0,1,21662,viz18,0
normal,outliers,20,histogram,14,5ab774c047a9f70001539c81,44,0,1,6468,viz4,0
normal,spike,20,scatter,0.175,5ab774c047a9f70001539c81,45,0,0,16704,viz4,0
normal,outliers,20,histogram,28,5ab774c047a9f70001539c81,46,0,0,18084,viz17,0
normal,spike,15,density,0.0175,5ab774c047a9f70001539c81,47,0,1,11020,viz7,0
normal,gap,10,density,0.035,5ab774c047a9f70001539c81,48,0,0,34951,viz7,0
normal,outliers,15,density,0.07,5ab774c047a9f70001539c81,49,0,1,31461,viz16,0
normal,spike,10,histogram,14,5ab774c047a9f70001539c81,50,0,1,14680,viz16,0
normal,outliers,15,scatter,0.175,5ab774c047a9f70001539c81,51,0,0,16295,viz3,0
normal,spike,15,density,0.07,5ab774c047a9f70001539c81,52,0,1,6876,viz9,0
normal,spike,20,density,0.035,5ab774c047a9f70001539c81,53,0,1,6212,viz5,0
normal,gap,20,scatter,0.35,5ab774c047a9f70001539c81,54,0,1,5962,viz4,0
normal,spike,20,scatter,0.35,5ab774c047a9f70001539c81,55,0,0,14046,viz4,0
normal,gap,20,density,0.07,5ab774c047a9f70001539c81,56,0,1,6411,viz12,0
normal,spike,15,histogram,7,5ab774c047a9f70001539c81,57,0,1,11380,viz13,0
normal,spike,20,scatter,0.0875,5ab774c047a9f70001539c81,58,0,1,4414,viz5,0
normal,gap,10,scatter,0.0875,5ab774c047a9f70001539c81,59,0,0,18750,viz1,0
normal,outliers,10,density,0.07,5ab774c047a9f70001539c81,60,0,1,9566,viz12,0
normal,spike,20,histogram,7,5ab774c047a9f70001539c81,61,0,0,13258,viz20,0
normal,spike,20,histogram,28,5ab774c047a9f70001539c81,62,0,1,5202,viz4,0
normal,outliers,15,histogram,7,5ab774c047a9f70001539c81,63,0,0,8398,viz3,0
normal,outliers,20,histogram,7,5ab774c047a9f70001539c81,64,0,0,5989,viz8,0
normal,gap,15,density,0.0175,5ab774c047a9f70001539c81,65,0,1,20766,viz18,0
normal,spike,10,density,0.035,5ab774c047a9f70001539c81,66,0,1,18707,viz13,0
normal,spike,20,histogram,14,5ab774c047a9f70001539c81,67,0,1,5258,viz11,0
normal,gap,15,scatter,0.0875,5ab774c047a9f70001539c81,68,0,0,8118,viz13,0
normal,spike,20,density,0.07,5ab774c047a9f70001539c81,69,0,1,7780,viz19,0
normal,gap,15,histogram,28,5ab774c047a9f70001539c81,70,0,0,15350,viz19,0
normal,spike,15,histogram,28,5ab774c047a9f70001539c81,71,0,1,10232,viz4,0
normal,outliers,10,histogram,7,5ab774c047a9f70001539c81,72,0,0,34877,viz4,0
normal,gap,10,histogram,14,5ab774c047a9f70001539c81,73,0,0,12510,viz8,0
normal,outliers,10,histogram,14,5ab774c047a9f70001539c81,74,0,0,10534,viz8,0
normal,gap,20,density,0.0175,5ab774c047a9f70001539c81,75,0,0,6367,viz11,0
normal,outliers,10,scatter,0.35,5ab774c047a9f70001539c81,76,0,0,5066,viz4,0
normal,gap,10,scatter,0.35,5ab774c047a9f70001539c81,77,0,0,7678,viz17,0
normal,gap,10,scatter,0.175,5ab774c047a9f70001539c81,78,0,1,14666,viz2,0
normal,gap,10,density,0.07,5ab774c047a9f70001539c81,79,0,1,8787,viz9,0
normal,outliers,20,scatter,0.175,5ab774c047a9f70001539c81,80,0,0,22612,viz10,0
normal,spike,20,density,0.0175,5ab774c047a9f70001539c81,81,0,1,4010,viz20,0
normal,gap,15,scatter,0.175,5ab774c047a9f70001539c81,82,0,0,11350,viz13,0
normal,gap,20,histogram,7,5ab774c047a9f70001539c81,83,0,1,7612,viz17,0
normal,gap,15,scatter,0.35,5ab774c047a9f70001539c81,84,0,1,7041,viz18,0
normal,gap,20,histogram,14,5ab774c047a9f70001539c81,85,0,0,9304,viz11,0
normal,outliers,20,density,0.07,5ab774c047a9f70001539c81,86,0,1,17627,viz9,0
normal,gap,10,histogram,7,5ab774c047a9f70001539c81,87,0,1,8145,viz8,0
normal,gap,10,histogram,28,5ab774c047a9f70001539c81,88,0,1,12416,viz11,0
normal,outliers,10,density,0.035,5ab774c047a9f70001539c81,89,0,0,16894,viz4,0
normal,spike,15,scatter,0.0875,5ab774c047a9f70001539c81,90,0,1,5664,viz15,0
normal,outliers,25,density,0.0175,5ab77fe95cd1050001619c28,1,1,1,18539,viz13,0
normal,outliers,25,histogram,28,5ab77fe95cd1050001619c28,2,1,1,3729,viz5,0
normal,outliers,25,scatter,0.0875,5ab77fe95cd1050001619c28,3,1,1,6580,viz17,0
normal,gap,25,density,0.0175,5ab77fe95cd1050001619c28,4,1,1,16730,viz17,0
normal,gap,25,histogram,28,5ab77fe95cd1050001619c28,5,1,1,2975,viz3,0
normal,gap,25,scatter,0.0875,5ab77fe95cd1050001619c28,6,1,1,4221,viz16,0
normal,spike,25,density,0.0175,5ab77fe95cd1050001619c28,7,1,1,6189,viz1,0
normal,spike,25,histogram,28,5ab77fe95cd1050001619c28,8,1,1,3825,viz7,0
normal,spike,25,scatter,0.0875,5ab77fe95cd1050001619c28,9,1,1,2842,viz4,0
normal,gap,10,scatter,0.35,5ab77fe95cd1050001619c28,10,0,0,16008,viz5,0
normal,outliers,10,histogram,14,5ab77fe95cd1050001619c28,11,0,1,9634,viz19,0
normal,spike,10,histogram,7,5ab77fe95cd1050001619c28,12,0,1,5396,viz15,0
normal,outliers,15,density,0.035,5ab77fe95cd1050001619c28,13,0,1,3357,viz15,0
normal,gap,20,histogram,14,5ab77fe95cd1050001619c28,14,0,1,4826,viz19,0
normal,outliers,15,density,0.0175,5ab77fe95cd1050001619c28,15,0,1,3246,viz7,0
normal,outliers,20,density,0.07,5ab77fe95cd1050001619c28,16,0,1,4023,viz18,0
normal,gap,20,histogram,7,5ab77fe95cd1050001619c28,17,0,0,8523,viz3,0
normal,spike,10,density,0.07,5ab77fe95cd1050001619c28,18,0,0,32047,viz16,0
normal,spike,20,histogram,7,5ab77fe95cd1050001619c28,19,0,1,20033,viz6,0
normal,gap,10,scatter,0.0875,5ab77fe95cd1050001619c28,20,0,0,13213,viz2,0
normal,outliers,10,histogram,28,5ab77fe95cd1050001619c28,21,0,1,14706,viz1,0
normal,gap,10,histogram,14,5ab77fe95cd1050001619c28,22,0,0,16301,viz11,0
normal,spike,10,scatter,0.0875,5ab77fe95cd1050001619c28,23,0,0,17309,viz10,0
normal,spike,20,density,0.0175,5ab77fe95cd1050001619c28,24,0,0,13219,viz2,0
normal,outliers,20,histogram,28,5ab77fe95cd1050001619c28,25,0,0,17167,viz13,0
normal,gap,15,histogram,14,5ab77fe95cd1050001619c28,26,0,1,6929,viz14,0
normal,spike,10,density,0.0175,5ab77fe95cd1050001619c28,27,0,0,4316,viz10,0
normal,outliers,20,histogram,14,5ab77fe95cd1050001619c28,28,0,0,8086,viz6,0
normal,spike,20,scatter,0.35,5ab77fe95cd1050001619c28,29,0,0,9364,viz10,0
normal,outliers,10,scatter,0.0875,5ab77fe95cd1050001619c28,30,0,1,4284,viz5,0
normal,outliers,20,scatter,0.0875,5ab77fe95cd1050001619c28,31,0,0,9128,viz7,0
normal,outliers,20,scatter,0.175,5ab77fe95cd1050001619c28,32,0,1,1785,viz2,0
normal,gap,10,density,0.07,5ab77fe95cd1050001619c28,33,0,0,18214,viz4,0
normal,outliers,10,density,0.035,5ab77fe95cd1050001619c28,34,0,1,11896,viz15,0
normal,gap,15,scatter,0.0875,5ab77fe95cd1050001619c28,35,0,1,7309,viz14,0
normal,spike,20,histogram,14,5ab77fe95cd1050001619c28,36,0,0,8808,viz15,0
normal,outliers,15,scatter,0.175,5ab77fe95cd1050001619c28,37,0,1,2508,viz2,0
normal,gap,15,density,0.0175,5ab77fe95cd1050001619c28,38,0,1,11848,viz20,0
normal,gap,10,density,0.0175,5ab77fe95cd1050001619c28,39,0,1,3334,viz3,0
normal,spike,15,density,0.07,5ab77fe95cd1050001619c28,40,0,0,8166,viz1,0
normal,outliers,10,histogram,7,5ab77fe95cd1050001619c28,41,0,1,2563,viz16,0
normal,outliers,15,scatter,0.0875,5ab77fe95cd1050001619c28,42,0,1,1975,viz3,0
normal,spike,15,density,0.035,5ab77fe95cd1050001619c28,43,0,0,1920,viz2,0
normal,outliers,20,scatter,0.35,5ab77fe95cd1050001619c28,44,0,1,3618,viz20,0
normal,spike,15,histogram,28,5ab77fe95cd1050001619c28,45,0,0,8944,viz2,0
normal,outliers,15,histogram,14,5ab77fe95cd1050001619c28,46,0,1,8325,viz1,0
normal,spike,10,histogram,28,5ab77fe95cd1050001619c28,47,0,0,3579,viz2,0
normal,spike,10,histogram,14,5ab77fe95cd1050001619c28,48,0,0,9690,viz4,0
normal,gap,10,scatter,0.175,5ab77fe95cd1050001619c28,49,0,0,7953,viz20,0
normal,spike,15,scatter,0.0875,5ab77fe95cd1050001619c28,50,0,0,7364,viz6,0
normal,spike,10,density,0.035,5ab77fe95cd1050001619c28,51,0,0,6095,viz17,0
normal,gap,20,density,0.035,5ab77fe95cd1050001619c28,52,0,0,15064,viz4,0
normal,gap,20,scatter,0.175,5ab77fe95cd1050001619c28,53,0,1,5064,viz2,0
normal,outliers,15,histogram,28,5ab77fe95cd1050001619c28,54,0,1,6477,viz2,0
normal,outliers,20,density,0.0175,5ab77fe95cd1050001619c28,55,0,1,4913,viz17,0
normal,gap,20,scatter,0.35,5ab77fe95cd1050001619c28,56,0,1,2452,viz7,0
normal,spike,20,density,0.07,5ab77fe95cd1050001619c28,57,0,0,5128,viz2,0
normal,gap,15,histogram,28,5ab77fe95cd1050001619c28,58,0,1,4221,viz17,0
normal,spike,15,histogram,14,5ab77fe95cd1050001619c28,59,0,1,15396,viz10,0
normal,outliers,20,density,0.035,5ab77fe95cd1050001619c28,60,0,1,3269,viz11,0
normal,gap,15,scatter,0.175,5ab77fe95cd1050001619c28,61,0,1,5436,viz20,0
normal,gap,15,scatter,0.35,5ab77fe95cd1050001619c28,62,0,1,6484,viz4,0
normal,outliers,15,density,0.07,5ab77fe95cd1050001619c28,63,0,1,1985,viz12,0
normal,gap,15,density,0.035,5ab77fe95cd1050001619c28,64,0,1,2769,viz13,0
normal,gap,10,histogram,28,5ab77fe95cd1050001619c28,65,0,0,11443,viz17,0
normal,outliers,15,histogram,7,5ab77fe95cd1050001619c28,66,0,1,3189,viz20,0
normal,spike,20,histogram,28,5ab77fe95cd1050001619c28,67,0,1,1778,viz4,0
normal,gap,20,density,0.07,5ab77fe95cd1050001619c28,68,0,1,2769,viz15,0
normal,outliers,10,scatter,0.35,5ab77fe95cd1050001619c28,69,0,1,2571,viz1,0
normal,spike,15,histogram,7,5ab77fe95cd1050001619c28,70,0,1,5118,viz17,0
normal,spike,15,scatter,0.35,5ab77fe95cd1050001619c28,71,0,0,5254,viz2,0
normal,spike,10,scatter,0.35,5ab77fe95cd1050001619c28,72,0,0,3833,viz20,0
normal,gap,15,histogram,7,5ab77fe95cd1050001619c28,73,0,0,8658,viz17,0
normal,outliers,10,density,0.0175,5ab77fe95cd1050001619c28,74,0,1,3840,viz19,0
normal,gap,20,scatter,0.0875,5ab77fe95cd1050001619c28,75,0,1,4873,viz12,0
normal,spike,20,density,0.035,5ab77fe95cd1050001619c28,76,0,1,3087,viz3,0
normal,gap,20,histogram,28,5ab77fe95cd1050001619c28,77,0,0,9444,viz7,0
normal,spike,10,scatter,0.175,5ab77fe95cd1050001619c28,78,0,1,2715,viz18,0
normal,gap,20,density,0.0175,5ab77fe95cd1050001619c28,79,0,1,4643,viz6,0
normal,outliers,10,density,0.07,5ab77fe95cd1050001619c28,80,0,1,2833,viz9,0
normal,gap,10,density,0.035,5ab77fe95cd1050001619c28,81,0,1,6832,viz16,0
normal,spike,20,scatter,0.0875,5ab77fe95cd1050001619c28,82,0,1,2325,viz14,0
normal,outliers,20,histogram,7,5ab77fe95cd1050001619c28,83,0,1,1835,viz1,0
normal,spike,15,density,0.0175,5ab77fe95cd1050001619c28,84,0,1,2326,viz9,0
normal,spike,15,scatter,0.175,5ab77fe95cd1050001619c28,85,0,1,3666,viz5,0
normal,outliers,10,scatter,0.175,5ab77fe95cd1050001619c28,86,0,1,2593,viz18,0
normal,outliers,15,scatter,0.35,5ab77fe95cd1050001619c28,87,0,1,3127,viz17,0
normal,gap,15,density,0.07,5ab77fe95cd1050001619c28,88,0,0,6611,viz7,0
normal,gap,10,histogram,7,5ab77fe95cd1050001619c28,89,0,0,4825,viz7,0
normal,spike,20,scatter,0.175,5ab77fe95cd1050001619c28,90,0,1,3578,viz5,0
normal,outliers,25,density,0.0175,5ab7a09b47a9f70001539e96,1,1,0,164749,viz17,0
normal,outliers,25,histogram,28,5ab7a09b47a9f70001539e96,2,1,1,20490,viz4,0
normal,outliers,25,scatter,0.0875,5ab7a09b47a9f70001539e96,3,1,0,14436,viz9,0
normal,gap,25,density,0.0175,5ab7a09b47a9f70001539e96,4,1,1,17808,viz16,0
normal,gap,25,histogram,28,5ab7a09b47a9f70001539e96,5,1,0,46106,viz18,0
normal,gap,25,scatter,0.0875,5ab7a09b47a9f70001539e96,6,1,0,34192,viz18,0
normal,spike,25,density,0.0175,5ab7a09b47a9f70001539e96,7,1,1,15274,viz20,0
normal,spike,25,histogram,28,5ab7a09b47a9f70001539e96,8,1,1,11955,viz7,0
normal,spike,25,scatter,0.0875,5ab7a09b47a9f70001539e96,9,1,1,7683,viz1,0
normal,gap,15,scatter,0.175,5ab7a09b47a9f70001539e96,10,0,0,28351,viz16,0
normal,spike,15,density,0.035,5ab7a09b47a9f70001539e96,11,0,1,40424,viz7,0
normal,gap,20,scatter,0.35,5ab7a09b47a9f70001539e96,12,0,0,39903,viz19,0
normal,outliers,10,histogram,28,5ab7a09b47a9f70001539e96,13,0,0,30023,viz18,0
normal,gap,15,density,0.07,5ab7a09b47a9f70001539e96,14,0,0,54524,viz12,0
normal,spike,10,scatter,0.175,5ab7a09b47a9f70001539e96,15,0,1,32835,viz12,0
normal,outliers,10,density,0.0175,5ab7a09b47a9f70001539e96,16,0,0,50505,viz5,0
normal,outliers,15,histogram,7,5ab7a09b47a9f70001539e96,17,0,1,29055,viz17,0
normal,outliers,20,histogram,14,5ab7a09b47a9f70001539e96,18,0,0,54656,viz20,0
normal,spike,20,density,0.0175,5ab7a09b47a9f70001539e96,19,0,1,11661,viz7,0
normal,spike,20,density,0.035,5ab7a09b47a9f70001539e96,20,0,0,60797,viz19,0
normal,gap,15,histogram,14,5ab7a09b47a9f70001539e96,21,0,0,48464,viz13,0
normal,outliers,20,scatter,0.175,5ab7a09b47a9f70001539e96,22,0,0,42889,viz12,0
normal,outliers,15,scatter,0.175,5ab7a09b47a9f70001539e96,23,0,0,23679,viz13,0
normal,outliers,15,histogram,14,5ab7a09b47a9f70001539e96,24,0,0,46071,viz16,0
normal,outliers,10,density,0.035,5ab7a09b47a9f70001539e96,25,0,0,12679,viz20,0
normal,outliers,15,density,0.035,5ab7a09b47a9f70001539e96,26,0,0,14879,viz7,0
normal,spike,20,histogram,7,5ab7a09b47a9f70001539e96,27,0,1,36361,viz13,0
normal,outliers,15,density,0.07,5ab7a09b47a9f70001539e96,28,0,0,14838,viz14,0
normal,outliers,20,scatter,0.0875,5ab7a09b47a9f70001539e96,29,0,0,14333,viz14,0
normal,gap,15,histogram,28,5ab7a09b47a9f70001539e96,30,0,0,22413,viz10,0
normal,gap,10,density,0.07,5ab7a09b47a9f70001539e96,31,0,1,13814,viz6,0
normal,gap,10,scatter,0.175,5ab7a09b47a9f70001539e96,32,0,0,20985,viz10,0
normal,gap,15,histogram,7,5ab7a09b47a9f70001539e96,33,0,0,27494,viz13,0
normal,spike,20,scatter,0.175,5ab7a09b47a9f70001539e96,34,0,1,10839,viz18,0
normal,spike,15,histogram,7,5ab7a09b47a9f70001539e96,35,0,1,14324,viz7,0
normal,gap,10,density,0.0175,5ab7a09b47a9f70001539e96,36,0,1,9101,viz20,0
normal,outliers,15,histogram,28,5ab7a09b47a9f70001539e96,37,0,1,52305,viz19,0
normal,gap,15,scatter,0.0875,5ab7a09b47a9f70001539e96,38,0,0,30568,viz8,0
normal,gap,10,scatter,0.0875,5ab7a09b47a9f70001539e96,39,0,0,10300,viz20,0
normal,outliers,10,scatter,0.35,5ab7a09b47a9f70001539e96,40,0,0,17992,viz1,0
normal,gap,20,scatter,0.175,5ab7a09b47a9f70001539e96,41,0,0,17118,viz9,0
normal,gap,20,scatter,0.0875,5ab7a09b47a9f70001539e96,42,0,0,13067,viz10,0
normal,spike,15,density,0.07,5ab7a09b47a9f70001539e96,43,0,0,20595,viz6,0
normal,outliers,10,histogram,7,5ab7a09b47a9f70001539e96,44,0,0,14253,viz18,0
normal,outliers,20,scatter,0.35,5ab7a09b47a9f70001539e96,45,0,0,11889,viz2,0
normal,spike,15,scatter,0.35,5ab7a09b47a9f70001539e96,46,0,1,23202,viz16,0
normal,gap,20,density,0.07,5ab7a09b47a9f70001539e96,47,0,0,17764,viz9,0
normal,spike,10,density,0.07,5ab7a09b47a9f70001539e96,48,0,0,14252,viz5,0
normal,spike,15,density,0.0175,5ab7a09b47a9f70001539e96,49,0,1,8814,viz1,0
normal,gap,20,density,0.0175,5ab7a09b47a9f70001539e96,50,0,1,11663,viz16,0
normal,gap,20,histogram,14,5ab7a09b47a9f70001539e96,51,0,1,16068,viz8,0
normal,spike,15,histogram,14,5ab7a09b47a9f70001539e96,52,0,1,8745,viz18,0
normal,gap,10,histogram,28,5ab7a09b47a9f70001539e96,53,0,0,39569,viz7,0
normal,spike,15,scatter,0.175,5ab7a09b47a9f70001539e96,54,0,1,7677,viz6,0
normal,spike,10,histogram,14,5ab7a09b47a9f70001539e96,55,0,1,9947,viz15,0
normal,gap,15,density,0.035,5ab7a09b47a9f70001539e96,56,0,0,29008,viz16,0
normal,spike,10,scatter,0.0875,5ab7a09b47a9f70001539e96,57,0,1,8174,viz20,0
normal,outliers,10,scatter,0.0875,5ab7a09b47a9f70001539e96,58,0,0,28859,viz14,0
normal,spike,10,scatter,0.35,5ab7a09b47a9f70001539e96,59,0,1,18358,viz13,0
normal,gap,15,scatter,0.35,5ab7a09b47a9f70001539e96,60,0,0,7847,viz1,0
normal,gap,10,histogram,14,5ab7a09b47a9f70001539e96,61,0,0,19559,viz19,0
normal,outliers,20,histogram,7,5ab7a09b47a9f70001539e96,62,0,1,11177,viz13,0
normal,spike,15,scatter,0.0875,5ab7a09b47a9f70001539e96,63,0,1,11091,viz20,0
normal,spike,20,histogram,14,5ab7a09b47a9f70001539e96,64,0,1,9667,viz8,0
normal,outliers,10,scatter,0.175,5ab7a09b47a9f70001539e96,65,0,0,9573,viz20,0
normal,gap,10,histogram,7,5ab7a09b47a9f70001539e96,66,0,0,22221,viz4,0
normal,outliers,20,density,0.035,5ab7a09b47a9f70001539e96,67,0,0,20248,viz15,0
normal,spike,10,density,0.0175,5ab7a09b47a9f70001539e96,68,0,1,8522,viz5,0
normal,outliers,20,density,0.07,5ab7a09b47a9f70001539e96,69,0,0,20461,viz20,0
normal,outliers,10,density,0.07,5ab7a09b47a9f70001539e96,70,0,0,8538,viz10,0
normal,spike,20,density,0.07,5ab7a09b47a9f70001539e96,71,0,1,10837,viz20,0
normal,outliers,15,density,0.0175,5ab7a09b47a9f70001539e96,72,0,0,20046,viz10,0
normal,spike,20,histogram,28,5ab7a09b47a9f70001539e96,73,0,1,7407,viz9,0
normal,spike,20,scatter,0.0875,5ab7a09b47a9f70001539e96,74,0,1,5129,viz15,0
normal,spike,10,histogram,7,5ab7a09b47a9f70001539e96,75,0,0,56283,viz11,0
normal,spike,20,scatter,0.35,5ab7a09b47a9f70001539e96,76,0,0,30464,viz1,0
normal,gap,20,histogram,7,5ab7a09b47a9f70001539e96,77,0,0,35890,viz10,0
normal,outliers,20,density,0.0175,5ab7a09b47a9f70001539e96,78,0,0,23791,viz16,0
normal,outliers,20,histogram,28,5ab7a09b47a9f70001539e96,79,0,0,16989,viz4,0
normal,gap,10,scatter,0.35,5ab7a09b47a9f70001539e96,80,0,0,18496,viz20,0
normal,gap,20,histogram,28,5ab7a09b47a9f70001539e96,81,0,0,13668,viz12,0
normal,spike,10,density,0.035,5ab7a09b47a9f70001539e96,82,0,1,14867,viz2,0
normal,outliers,15,scatter,0.0875,5ab7a09b47a9f70001539e96,83,0,1,34804,viz19,0
normal,outliers,10,histogram,14,5ab7a09b47a9f70001539e96,84,0,0,41905,viz5,0
normal,outliers,15,scatter,0.35,5ab7a09b47a9f70001539e96,85,0,0,8696,viz15,0
normal,gap,20,density,0.035,5ab7a09b47a9f70001539e96,86,0,0,15207,viz7,0
normal,gap,10,density,0.035,5ab7a09b47a9f70001539e96,87,0,0,19526,viz15,0
normal,spike,10,histogram,28,5ab7a09b47a9f70001539e96,88,0,1,10259,viz2,0
normal,gap,15,density,0.0175,5ab7a09b47a9f70001539e96,89,0,0,22894,viz16,0
normal,spike,15,histogram,28,5ab7a09b47a9f70001539e96,90,0,1,10750,viz4,0
normal,outliers,25,density,0.0175,5ab7d3cef69e940001d8ebe7,1,1,0,18447,viz1,0
normal,outliers,25,histogram,28,5ab7d3cef69e940001d8ebe7,2,1,0,9703,viz4,0
normal,outliers,25,scatter,0.0875,5ab7d3cef69e940001d8ebe7,3,1,0,5311,viz14,0
normal,gap,25,density,0.0175,5ab7d3cef69e940001d8ebe7,4,1,1,11848,viz4,0
normal,gap,25,histogram,28,5ab7d3cef69e940001d8ebe7,5,1,0,3111,viz2,0
normal,gap,25,scatter,0.0875,5ab7d3cef69e940001d8ebe7,6,1,1,5071,viz16,0
normal,spike,25,density,0.0175,5ab7d3cef69e940001d8ebe7,7,1,1,6759,viz12,0
normal,spike,25,histogram,28,5ab7d3cef69e940001d8ebe7,8,1,1,3416,viz2,0
normal,spike,25,scatter,0.0875,5ab7d3cef69e940001d8ebe7,9,1,1,2704,viz7,0
normal,outliers,15,density,0.07,5ab7d3cef69e940001d8ebe7,10,0,1,7072,viz17,0
normal,outliers,10,histogram,28,5ab7d3cef69e940001d8ebe7,11,0,0,10407,viz4,0
normal,gap,20,scatter,0.35,5ab7d3cef69e940001d8ebe7,12,0,0,9111,viz2,0
normal,gap,10,scatter,0.0875,5ab7d3cef69e940001d8ebe7,13,0,1,9191,viz8,0
normal,outliers,10,density,0.07,5ab7d3cef69e940001d8ebe7,14,0,1,3792,viz6,0
normal,outliers,10,density,0.035,5ab7d3cef69e940001d8ebe7,15,0,0,9289,viz18,0
normal,outliers,10,scatter,0.35,5ab7d3cef69e940001d8ebe7,16,0,0,5207,viz20,0
normal,spike,10,density,0.0175,5ab7d3cef69e940001d8ebe7,17,0,0,7039,viz16,0
normal,spike,10,scatter,0.35,5ab7d3cef69e940001d8ebe7,18,0,0,9839,viz19,0
normal,gap,10,scatter,0.35,5ab7d3cef69e940001d8ebe7,19,0,0,6776,viz7,0
normal,spike,10,histogram,7,5ab7d3cef69e940001d8ebe7,20,0,0,6670,viz1,0
normal,spike,20,density,0.035,5ab7d3cef69e940001d8ebe7,21,0,1,11072,viz10,0
normal,spike,10,histogram,14,5ab7d3cef69e940001d8ebe7,22,0,0,11463,viz18,0
normal,gap,20,density,0.07,5ab7d3cef69e940001d8ebe7,23,0,0,12319,viz2,0
normal,outliers,20,scatter,0.175,5ab7d3cef69e940001d8ebe7,24,0,1,3223,viz19,0
normal,outliers,20,histogram,28,5ab7d3cef69e940001d8ebe7,25,0,0,4903,viz14,0
normal,gap,15,density,0.0175,5ab7d3cef69e940001d8ebe7,26,0,0,18112,viz4,0
normal,gap,15,scatter,0.0875,5ab7d3cef69e940001d8ebe7,27,0,0,13087,viz18,0
normal,gap,15,density,0.07,5ab7d3cef69e940001d8ebe7,28,0,0,8936,viz3,0
normal,spike,15,density,0.07,5ab7d3cef69e940001d8ebe7,29,0,0,4615,viz1,0
normal,spike,10,density,0.035,5ab7d3cef69e940001d8ebe7,30,0,1,3527,viz10,0
normal,outliers,15,scatter,0.175,5ab7d3cef69e940001d8ebe7,31,0,1,3729,viz16,0
normal,spike,15,histogram,7,5ab7d3cef69e940001d8ebe7,32,0,0,4960,viz16,0
normal,spike,15,density,0.035,5ab7d3cef69e940001d8ebe7,33,0,1,3423,viz9,0
normal,gap,15,histogram,14,5ab7d3cef69e940001d8ebe7,34,0,1,3120,viz3,0
normal,gap,10,density,0.035,5ab7d3cef69e940001d8ebe7,35,0,0,11583,viz20,0
normal,outliers,10,histogram,14,5ab7d3cef69e940001d8ebe7,36,0,1,5455,viz19,0
normal,gap,20,histogram,14,5ab7d3cef69e940001d8ebe7,37,0,0,7055,viz15,0
normal,outliers,15,histogram,14,5ab7d3cef69e940001d8ebe7,38,0,1,5767,viz10,0
normal,spike,15,density,0.0175,5ab7d3cef69e940001d8ebe7,39,0,1,4337,viz5,0
normal,outliers,20,scatter,0.0875,5ab7d3cef69e940001d8ebe7,40,0,0,3689,viz6,0
normal,outliers,15,scatter,0.35,5ab7d3cef69e940001d8ebe7,41,0,1,4918,viz19,0
normal,gap,10,density,0.07,5ab7d3cef69e940001d8ebe7,42,0,0,3729,viz8,0
normal,gap,10,density,0.0175,5ab7d3cef69e940001d8ebe7,43,0,0,7359,viz14,0
normal,spike,10,scatter,0.175,5ab7d3cef69e940001d8ebe7,44,0,1,5455,viz8,0
normal,outliers,10,histogram,7,5ab7d3cef69e940001d8ebe7,45,0,1,8199,viz17,0
normal,spike,20,density,0.07,5ab7d3cef69e940001d8ebe7,46,0,0,3808,viz7,0
normal,gap,15,scatter,0.35,5ab7d3cef69e940001d8ebe7,47,0,1,5496,viz16,0
normal,spike,15,histogram,28,5ab7d3cef69e940001d8ebe7,48,0,1,4224,viz12,0
normal,spike,20,histogram,7,5ab7d3cef69e940001d8ebe7,49,0,0,5776,viz20,0
normal,spike,20,histogram,28,5ab7d3cef69e940001d8ebe7,50,0,1,5497,viz5,0
normal,outliers,10,scatter,0.0875,5ab7d3cef69e940001d8ebe7,51,0,1,5976,viz12,0
normal,gap,10,histogram,14,5ab7d3cef69e940001d8ebe7,52,0,0,8176,viz19,0
normal,spike,10,scatter,0.0875,5ab7d3cef69e940001d8ebe7,53,0,1,4088,viz17,0
normal,gap,20,density,0.035,5ab7d3cef69e940001d8ebe7,54,0,0,8080,viz1,0
normal,gap,20,histogram,7,5ab7d3cef69e940001d8ebe7,55,0,0,11864,viz20,0
normal,spike,15,scatter,0.175,5ab7d3cef69e940001d8ebe7,56,0,1,3985,viz16,0
normal,outliers,10,scatter,0.175,5ab7d3cef69e940001d8ebe7,57,0,0,11880,viz16,0
normal,gap,10,histogram,7,5ab7d3cef69e940001d8ebe7,58,0,0,7175,viz18,0
normal,gap,10,scatter,0.175,5ab7d3cef69e940001d8ebe7,59,0,0,11528,viz16,0
normal,gap,20,histogram,28,5ab7d3cef69e940001d8ebe7,60,0,1,10321,viz13,0
normal,outliers,15,histogram,28,5ab7d3cef69e940001d8ebe7,61,0,0,5351,viz16,0
normal,outliers,20,density,0.035,5ab7d3cef69e940001d8ebe7,62,0,1,5544,viz19,0
normal,outliers,10,density,0.0175,5ab7d3cef69e940001d8ebe7,63,0,0,2671,viz1,0
normal,outliers,15,density,0.035,5ab7d3cef69e940001d8ebe7,64,0,1,6583,viz17,0
normal,outliers,20,histogram,7,5ab7d3cef69e940001d8ebe7,65,0,0,5496,viz15,0
normal,spike,20,scatter,0.0875,5ab7d3cef69e940001d8ebe7,66,0,1,3031,viz11,0
normal,gap,15,scatter,0.175,5ab7d3cef69e940001d8ebe7,67,0,0,3271,viz20,0
normal,gap,20,density,0.0175,5ab7d3cef69e940001d8ebe7,68,0,1,6184,viz3,0
